NewCompletedTrajs,StepsInTrajWindow,Iteration,CumTime (s),CumSteps,CumCompletedTrajs,CumUpdates,StepsPerSecond,UpdatesPerSecond,ReplayRatio,CumReplayRatio,LengthAverage,LengthStd,LengthMedian,LengthMin,LengthMax,ReturnAverage,ReturnStd,ReturnMedian,ReturnMin,ReturnMax,NonzeroRewardsAverage,NonzeroRewardsStd,NonzeroRewardsMedian,NonzeroRewardsMin,NonzeroRewardsMax,DiscountedReturnAverage,DiscountedReturnStd,DiscountedReturnMedian,DiscountedReturnMin,DiscountedReturnMax,lossAverage,lossStd,lossMedian,lossMin,lossMax,gradNormAverage,gradNormStd,gradNormMedian,gradNormMin,gradNormMax,entropyAverage,entropyStd,entropyMedian,entropyMin,entropyMax,perplexityAverage,perplexityStd,perplexityMedian,perplexityMin,perplexityMax
24,19200,5,30.03663969039917,19200,24,192,639.2193067501167,6.392193067501168,32.0,32.0,800.0,0.0,800.0,800,800,-5.181976441314941,89.12466283887719,-9.694886015006173,-178.69618718945304,221.60693337279994,800.0,0.0,800.0,800,800,-1.904964342192388,16.790239210840486,-5.286842676330984,-26.56912275887059,50.70364320550466,16.51987085243066,4.712731104267978,15.21783971786499,10.45811653137207,25.787622451782227,24891.87618308461,12093.922515726546,18021.213255252558,10961.590738384548,50531.66505627933,17.01119527220726,0.007166907484701224,17.010452270507812,16.996854782104492,17.027284622192383,24453866.625,162474.32895186666,24464353.0,24116726.0,24822494.0
24,38400,11,57.36898398399353,38400,48,384,702.4644426310601,7.024644426310601,32.0,32.0,800.0,0.0,800.0,800,800,0.5009430900480799,94.3322764376739,-0.996966042402875,-178.69618718945304,221.60693337279994,800.0,0.0,800.0,800,800,0.43602637135540984,15.696075222788961,-1.3765489316168045,-28.256305828811147,50.70364320550466,19.860097274184227,4.40919547231288,18.626605987548828,14.300000190734863,30.67670249938965,56084.914272454305,16832.066767082957,53057.735305555194,25805.84749045751,106777.18638217691,16.99797335267067,0.013214912906257365,17.001209259033203,16.97303009033203,17.017108917236328,24136912.364583332,298282.43229888333,24219910.0,23583768.0,24591626.0
24,57600,17,89.96027898788452,57600,72,576,589.1143631361614,5.891143631361614,32.0,32.0,800.0,0.0,800.0,800,800,2.3906011208020317,88.39316136106117,-2.290734643063837,-178.69618718945304,221.60693337279994,800.0,0.0,800.0,800,800,0.5481876082165414,14.890685347826441,-0.9881506554582624,-28.256305828811147,50.70364320550466,17.779867271582287,4.8106889321474915,18.304020881652832,10.789591789245605,26.22994613647461,86396.34347523336,56686.53129718333,71615.61545027656,28583.76294432782,351379.03585901967,17.015772720177967,0.0077989641696168295,17.017555236816406,16.9837646484375,17.023923873901367,24615443.635416668,194117.59077804166,24646827.0,23852662.0,24846062.0
23,76000,23,122.12271046638489,76800,95,768,596.9697910692677,5.969697910692676,32.0,32.0,800.0,0.0,800.0,800,800,-1.8237611558240086,81.77545053103864,-7.262425826247905,-178.69618718945304,221.60693337279994,800.0,0.0,800.0,800,800,2.0577045548931086,14.429622763862607,0.38577413673780103,-28.256305828811147,50.70364320550466,22.360547309120495,7.1109086186494155,21.94260597229004,11.801033973693848,33.79576110839844,135731.0774228517,80211.99344297206,110724.32602951131,48249.35034654667,522944.9644692521,16.915439049402874,0.031185731738293893,16.899903297424316,16.876802444458008,16.982458114624023,22377014.010416668,651290.9968850808,22041807.0,21580912.0,23822622.0
25,80000,29,151.34692478179932,96000,120,960,656.9894332410806,6.569894332410806,32.0,32.0,800.0,0.0,800.0,800,800,-6.860496714956843,76.63082436365424,-7.716728469298378,-166.32306268539043,200.5343585677048,800.0,0.0,800.0,800,800,6.377634201357748,13.569131994398965,8.82135176028729,-28.256305828811147,39.542142174679896,22.620491762955982,4.531730543929777,23.574952125549316,14.098920822143555,30.22028350830078,132806.01921045405,65263.02258826946,117049.7040828061,54796.64983168897,442435.55604576715,16.879563570022583,0.006488363667825924,16.88095188140869,16.86481475830078,16.89488983154297,21540061.145833332,186524.644821903,21559365.0,21170078.0,21775462.0
24,80000,35,182.9746949672699,115200,144,1152,607.0614490812334,6.070614490812334,32.0,32.0,800.0,0.0,800.0,800,800,-15.225415594340884,72.74223156863249,-25.593512472629534,-166.32306268539043,200.5343585677048,800.0,0.0,800.0,800,800,9.780292632693147,13.682770154626914,12.616240344836662,-26.062062579840536,46.63901212009763,22.840231746435165,4.134865379266105,22.538840293884277,16.81979751586914,32.38099670410156,139114.35963419412,72543.42041686978,122961.43885254365,50878.31033155427,464610.67735792615,16.85039006670316,0.03717990200170331,16.84593963623047,16.770828247070312,16.899255752563477,20826628.854166668,775105.9130068261,20714304.0,19207928.0,21863692.0
24,80000,41,215.7028934955597,134400,168,1344,586.6500712956685,5.866500712956685,32.0,32.0,800.0,0.0,800.0,800,800,-17.517051824421266,67.91054888942938,-26.020372556632644,-172.1948798163154,157.64927547430554,800.0,0.0,800.0,800,800,15.038118336748932,13.259815729542161,15.993013931861835,-26.062062579840536,46.991927043362864,18.608680054545403,6.992086568866259,17.25795555114746,9.6251859664917,32.806007385253906,174284.86847341512,98384.90652162455,141791.25951786415,61657.44452827852,577715.96968537,16.7038515607516,0.03499860198608162,16.702712059020996,16.642663955688477,16.770158767700195,17983236.958333332,627390.9649501179,17956985.0,16916076.0,19196042.0
24,80000,47,249.10398983955383,153600,192,1536,574.8314307488998,5.748314307488998,32.0,32.0,800.0,0.0,800.0,800,800,-18.840401236429585,69.12789816697354,-26.12829139443698,-172.1948798163154,157.64927547430554,800.0,0.0,800.0,800,800,18.449057265174165,11.400088644460574,18.545482034030776,-23.41405270644706,47.8347379284567,16.43629368642966,5.087875296887055,15.294888973236084,8.932517051696777,26.99237632751465,156913.68527674684,93493.72175830223,130557.01445548428,48770.73057470778,592855.5011554407,16.6185760696729,0.02631723364228532,16.62502098083496,16.551362991333008,16.64853286743164,16515588.828125,438557.76107640675,16615056.5,15425193.0,17008376.0
24,80000,53,281.29164576530457,172800,216,1728,596.5019647373464,5.965019647373463,32.0,32.0,800.0,0.0,800.0,800,800,-14.04979503150471,70.83976886154235,-19.216129464197742,-172.1948798163154,172.15327650694985,800.0,0.0,800.0,800,800,20.437677783373427,12.847183956150657,20.535009210513792,-45.90605548478329,47.8347379284567,18.25853691995144,8.872098336255002,16.006431579589844,8.905895233154297,38.96675491333008,163894.72811298523,85284.38783645959,134719.64441443805,59599.6869448941,519726.03022006765,16.47107680638631,0.04219186888687891,16.455937385559082,16.425321578979492,16.55029296875,14247632.192708334,607699.8610106762,14022338.5,13596580.0,15408783.0
24,80000,59,309.69476532936096,192000,240,1920,675.98208558391,6.7598208558391,32.0,32.0,800.0,0.0,800.0,800,800,-0.37260748926882187,70.02902568804971,-3.1780547545942284,-172.1948798163154,172.15327650694985,800.0,0.0,800.0,800,800,23.96267252939833,12.769781214026455,23.09005192386887,-45.90605548478329,53.516761684117114,16.656885385513306,2.613925686636908,16.729230880737305,11.711387634277344,22.465726852416992,177040.7344087135,95690.83740737475,150387.86383631593,61082.19952672492,590797.2377435423,16.32794217268626,0.06032820862194478,16.31439781188965,16.235809326171875,16.42650604248047,12361112.463541666,749479.6400436555,12175317.5,11249912.0,13617700.0
