NewCompletedTrajs,StepsInTrajWindow,Iteration,CumTime (s),CumSteps,CumCompletedTrajs,CumUpdates,StepsPerSecond,UpdatesPerSecond,ReplayRatio,CumReplayRatio,LengthAverage,LengthStd,LengthMedian,LengthMin,LengthMax,ReturnAverage,ReturnStd,ReturnMedian,ReturnMin,ReturnMax,NonzeroRewardsAverage,NonzeroRewardsStd,NonzeroRewardsMedian,NonzeroRewardsMin,NonzeroRewardsMax,DiscountedReturnAverage,DiscountedReturnStd,DiscountedReturnMedian,DiscountedReturnMin,DiscountedReturnMax,lossAverage,lossStd,lossMedian,lossMin,lossMax,gradNormAverage,gradNormStd,gradNormMedian,gradNormMin,gradNormMax,entropyAverage,entropyStd,entropyMedian,entropyMin,entropyMax,perplexityAverage,perplexityStd,perplexityMedian,perplexityMin,perplexityMax
24,19200,5,32.98038387298584,19200,24,192,582.1642365941858,5.821642365941859,32.0,32.0,800.0,0.0,800.0,800,800,-139.84081735742603,32.87141268076057,-136.93701942909092,-206.49784006552989,-85.27103872859705,581.5833333333334,28.625333573990403,581.5,506,641,-16.624978933782526,3.6307105426118556,-16.042905661354585,-24.812152613516606,-10.243976486568412,5.378210342178742,1.512742300938888,5.441795110702515,2.8667659759521484,8.755105972290039,41383.41452193125,9215.81428758976,41212.25054093571,19958.20992127392,69162.59289404654,17.06424977382024,0.022279548841457816,17.070064544677734,17.027284622192383,17.094688415527344,25786155.541666668,592392.8864902484,25913312.0,24822494.0,26642576.0
24,38400,11,66.26389670372009,38400,48,384,576.8621869224864,5.768621869224865,32.0,32.0,800.0,0.0,800.0,800,800,-123.578492188673,33.75727367053851,-118.28754839864703,-206.49784006552989,-68.065087484592,569.0416666666666,28.31589536913067,568.5,495,641,-15.481235893190458,7.305561148359311,-14.560210752722877,-57.80304285468578,-7.245423214956263,2.802593616147836,1.2985740869945113,2.322129547595978,1.169536828994751,5.590389728546143,27463.715306061582,21603.37200498954,21646.692092351477,4700.225378805077,82631.37471238931,17.10807270805041,0.01667438727082093,17.112832069396973,17.075897216796875,17.1290283203125,27139387.364583332,491880.55719621485,27224447.0,26331048.0,27836364.0
24,57600,17,99.45353031158447,57600,72,576,578.4938823624285,5.784938823624285,32.0,32.0,800.0,0.0,800.0,800,800,-107.95199579570226,35.84460336404068,-97.47246139039456,-206.49784006552989,-60.78086299392754,563.1388888888889,29.440290587501735,558.5,495,641,-13.754486723760316,6.556836653551069,-12.504882784724707,-57.80304285468578,-6.589802377579524,1.1222817165156205,0.1966265463092495,1.0994861125946045,0.832277238368988,1.4823299646377563,13031.552784291018,5992.181839106334,11769.023848796829,3059.489715864692,26544.173512795474,17.075812727212906,0.017568304032980687,17.0791597366333,17.042863845825195,17.100175857543945,26372326.947916668,425116.89115176187,26433442.0,25603100.0,27009252.0
24,76800,23,132.77802968025208,76800,96,768,576.1526913755304,5.761526913755303,32.0,32.0,800.0,0.0,800.0,800,800,-97.49451966167328,36.458253861514976,-85.56235694007756,-206.49784006552989,-50.717638644949496,560.9166666666666,30.01793445407077,557.5,495,641,-13.076022996409387,7.262815452981476,-11.315166562586189,-57.80304285468578,-5.523579562896497,1.1074737363184493,0.9828099856570462,0.6748666763305664,0.5051532983779907,3.4382429122924805,11691.963957851394,8585.98880010825,9097.678708826694,2169.644953496391,36886.138079434706,17.033653497695923,0.02726198455489119,17.045125007629395,16.993045806884766,17.07239532470703,25432335.895833332,659074.1926693692,25679094.0,24466334.0,26355146.0
24,80000,29,165.14397311210632,96000,120,960,593.2161390699196,5.9321613906991955,32.0,32.0,800.0,0.0,800.0,800,800,-79.4529979823992,24.258517960799203,-70.4873446165125,-160.22700712540788,-48.3968406396402,551.66,28.216030904434447,550.0,493,628,-11.170392749406323,6.779618805520355,-9.858296841534983,-57.80304285468578,-5.523579562896497,0.6433496042154729,0.08864093834921197,0.6574056446552277,0.4624992311000824,0.8162441849708557,9238.80144529855,6131.078891224992,7110.470317007585,2237.988174811949,33897.11178205397,17.02132488290469,0.011526501143791038,17.023337364196777,16.992948532104492,17.037355422973633,25410810.302083332,377401.5610550711,25478753.0,24497164.0,25879470.0
24,79204,35,195.9167914390564,115200,144,1152,623.9272528114565,6.239272528114565,32.0,32.0,792.04,79.20099999368693,800.0,4,800,-65.48082872873697,14.089148948378678,-63.0101260967305,-112.10741918583808,-26.839941967514832,538.7,60.797779564717665,545.0,2,628,-10.005078539510034,5.1485322323281375,-8.961406334161623,-50.53376118803972,-5.523579562896497,0.44999122006508213,0.17255176688053628,0.4184750020503998,0.20174722373485565,0.8435112833976746,11427.8013194858,10918.40878294692,7399.055084465206,1509.064395671106,62262.87133023112,17.037856549024582,0.011684786156013796,17.032745361328125,17.02179527282715,17.058996200561523,25586996.166666668,369002.529878485,25541085.0,25039862.0,26206188.0
24,79204,41,227.1596326828003,134400,168,1344,614.5407791247101,6.1454077912471,32.0,32.0,792.04,79.20099999368692,800.0,4,800,-58.7738120314781,13.238844346202317,-57.29034519778311,-131.89490037663427,-26.839941967514832,530.47,60.43681907579187,535.5,2,615,-10.215132759874729,8.568097018882831,-8.390807172738475,-77.40128302086467,-5.370289834836699,0.8822007092336813,1.2753249816993368,0.3236672729253769,0.2278987467288971,3.8990774154663086,8445.822675187077,7701.786222756859,5636.678807068782,1661.6739943911618,54711.96247883492,17.03668648004532,0.03210422682167942,17.037095069885254,16.978612899780273,17.086877822875977,25570349.90625,705270.9414224641,25552911.0,24304134.0,26716866.0
24,79204,47,261.44717955589294,153600,192,1536,559.9700693392945,5.599700693392944,32.0,32.0,792.04,79.20099999368692,800.0,4,800,-53.042635687850115,12.469185069767493,-51.03240338659931,-131.89490037663427,-26.839941967514832,513.44,60.96020341173412,515.0,2,581,-9.305214681323598,7.511909381741814,-7.938034663906175,-77.40128302086467,-5.258012838276992,0.2418295886212339,0.059600550237229565,0.24174198508262634,0.15006883442401886,0.3644038140773773,6572.819757821657,5952.95025309798,4373.9584333384155,1231.697146151343,27693.684694240354,16.954443375269573,0.008704130665401206,16.949790954589844,16.945226669311523,16.977210998535156,23705797.729166668,192717.38658960338,23625831.0,23484834.0,24271768.0
24,79204,53,294.26626992225647,172800,216,1728,585.0253552328248,5.850253552328248,32.0,32.0,792.04,79.2009999936869,800.0,4,800,-48.261201266378066,15.188750913154262,-46.801618888571994,-134.74944429372283,-26.839941967514832,488.25,66.28037039727523,498.0,2,575,-9.642894707393667,10.277922362410056,-7.446882086193865,-77.40128302086467,-4.146371582359459,0.713313038344495,1.2177379685361396,0.1782069057226181,0.08855168521404266,3.854140043258667,10322.704887672493,12351.26588764624,5459.455809853787,1353.982287590469,100319.82813598901,16.892315407594044,0.03631733048500615,16.894756317138672,16.816246032714844,16.946168899536133,22201290.322916668,852897.6005771931,22211698.0,20542714.0,23561380.0
24,80000,59,328.525502204895,192000,240,1920,560.4328737316722,5.604328737316722,32.0,32.0,800.0,0.0,800.0,800,800,-45.315019465572306,19.619751989794842,-42.537113570131666,-164.5533610908712,-27.635534500162297,463.16,50.94148015124806,465.5,331,558,-10.318499365539454,15.009781523962321,-7.068966640892355,-114.2462598383988,-4.146371582359459,1.9706985450660188,3.500261185934655,0.23344165831804276,0.08767633140087128,10.287297248840332,14953.146282759946,19165.39711449707,7382.044339606235,1941.0410899881895,118323.94847271482,16.783837964137394,0.03188825955415097,16.799192428588867,16.719602584838867,16.81481170654297,19896985.927083332,632810.3322606945,20195332.0,18594646.0,20516150.0
