NewCompletedTrajs,StepsInTrajWindow,Iteration,CumTime (s),CumSteps,CumCompletedTrajs,CumUpdates,StepsPerSecond,UpdatesPerSecond,ReplayRatio,CumReplayRatio,LengthAverage,LengthStd,LengthMedian,LengthMin,LengthMax,ReturnAverage,ReturnStd,ReturnMedian,ReturnMin,ReturnMax,NonzeroRewardsAverage,NonzeroRewardsStd,NonzeroRewardsMedian,NonzeroRewardsMin,NonzeroRewardsMax,DiscountedReturnAverage,DiscountedReturnStd,DiscountedReturnMedian,DiscountedReturnMin,DiscountedReturnMax,lossAverage,lossStd,lossMedian,lossMin,lossMax,gradNormAverage,gradNormStd,gradNormMedian,gradNormMin,gradNormMax,entropyAverage,entropyStd,entropyMedian,entropyMin,entropyMax,perplexityAverage,perplexityStd,perplexityMedian,perplexityMin,perplexityMax
24,19200,5,19.175142288208008,19200,24,192,1001.2963508389338,10.012963508389337,32.0,32.0,800.0,0.0,800.0,800,800,3334.981267791482,3086.0503607641813,1897.7655915553105,483.45026020771655,12405.17059603353,262.0833333333333,235.2014945861432,122.5,26,729,758.5330331220794,292.04385187782333,729.4709301622154,336.88934599849864,1398.597195661692,8181.3955243428545,3576.793158536153,8209.712890625,3663.946533203125,13254.2607421875,2434848.674266582,1300260.9927842172,2076188.1394020217,731455.8258279172,4448957.25413301,16.987219601869583,0.02123318359673149,16.9938383102417,16.948589324951172,17.027284622192383,23866049.65625,501874.0627134736,24029532.0,22945370.0,24822494.0
24,38400,11,38.651947259902954,38400,48,384,985.7879681961585,9.857879681961585,32.0,32.0,800.0,0.0,800.0,800,800,4180.2057254844085,3208.366103469803,3596.004346941279,483.45026020771655,12405.17059603353,331.6041666666667,253.5979215529422,306.0,26,729,869.1640058352681,311.3377655097935,804.2096316496386,336.88934599849864,1701.0355613094846,13060.067156473795,5851.659485307122,13630.86083984375,5209.267578125,23635.787109375,5050610.4115497125,2227124.0435545957,5250841.0297636315,1984449.6281595968,8972114.103392592,16.925740132729214,0.013421703093001237,16.926241874694824,16.891420364379883,16.947904586791992,22449842.145833332,302151.96736296796,22475232.0,21671866.0,22929500.0
24,57600,17,57.94514322280884,57600,72,576,995.1694906802861,9.95169490680286,32.0,32.0,800.0,0.0,800.0,800,800,4479.718190304823,3587.780942917239,3596.004346941279,161.7679471943135,12405.17059603353,344.625,260.7832985822605,308.5,15,737,876.2933679659242,321.9694799459016,816.4912351713106,111.73040203803897,1701.0355613094846,12866.023890177408,4643.433437235539,12990.13671875,7271.2529296875,20658.125,5143313.889713331,1813974.5451212667,5280955.158569763,2893202.990190006,8025498.559196506,16.881386518478394,0.020667515351780304,16.890061378479004,16.825891494750977,16.900720596313477,21482325.145833332,416181.4532097393,21644512.0,20387838.0,21890918.0
24,76800,23,77.7420105934143,76800,96,768,969.850413227918,9.69850413227918,32.0,32.0,800.0,0.0,800.0,800,800,4911.459400778354,3618.0754004922255,5818.0153429227485,161.7679471943135,12405.17059603353,381.34375,263.81444031605025,549.5,15,737,906.6622302286397,317.4502202976779,897.4093893027527,111.73040203803897,1701.0355613094846,15871.698272705078,3517.9195713549548,14926.921875,11784.1455078125,22369.232421875,6315268.819236159,1419546.4098058986,5955684.253739575,4628839.2743879715,8987499.951547913,16.825242747863133,0.004336438440915949,16.824679374694824,16.814184188842773,16.834070205688477,20372953.458333332,76641.50882978881,20363201.0,20194130.0,20529514.0
24,80000,29,97.64260244369507,96000,120,960,964.7954264098494,9.647954264098493,32.0,32.0,800.0,0.0,800.0,800,800,5593.574263771205,3809.311861262652,6282.76562475884,161.7679471943135,12793.63750329807,421.63,265.0632624487973,569.5,15,741,973.5411104998011,315.83145046572895,986.381070117645,111.73040203803897,1701.0355613094846,16365.620010375977,5036.7519983762795,15168.267578125,8673.3095703125,23998.77734375,6485158.082025585,2025358.3585521204,6063163.438286985,3354494.888803466,9674575.69178728,16.808787037928898,0.005697077750571425,16.809463500976562,16.78380584716797,16.819589614868164,20126248.09375,101345.66997601351,20122828.0,19732560.0,20350632.0
24,80000,35,117.72609639167786,115200,144,1152,956.0089519148869,9.56008951914887,32.0,32.0,800.0,0.0,800.0,800,800,-1733623.9470629313,17310691.01409848,6504.435209263932,-173972820.41687027,12793.63750329807,460.94,262.7164943432369,592.0,15,748,-2776.494984338904,37667.61414262941,1015.9542264557624,-377551.7670897728,1701.0355613094846,1577249789550.1184,3524792563475.491,19457.6640625,13477.5888671875,9458926223360.0,7824709232.701634,17164031791.042583,7608459.260117048,5331687.782075786,46216602841.73939,16.761030475298565,0.013836304394365019,16.76620388031006,16.720849990844727,16.782556533813477,19450174.8125,191186.54593596063,19533893.0,18877332.0,19710982.0
24,80000,41,137.30128049850464,134400,168,1344,980.8336869385593,9.808336869385592,32.0,32.0,800.0,0.0,800.0,800,800,-1733721.8342913077,17310681.172263168,6580.1905379597465,-173972820.41687027,12793.63750329807,456.76,267.3727031691904,598.5,13,748,-2771.4380539242156,37667.98786589393,1052.9980085132688,-377551.7670897728,1496.6634886108702,13596.213371276855,4462.70914075696,13860.29150390625,6052.1806640625,19084.146484375,5256110.414554613,1751270.4970133698,5409912.152178605,2172181.9246705207,7334659.514871326,16.69241639971733,0.012708833893863796,16.69471263885498,16.662233352661133,16.720216751098633,18026414.802083332,349946.17368026875,18013948.0,17355352.0,18868994.0
24,80000,47,157.97712755203247,153600,192,1536,928.6197537780677,9.286197537780676,32.0,32.0,800.0,0.0,800.0,800,800,-1733387.3358674902,17310714.869901434,6580.1905379597465,-173972820.41687027,12827.520394546047,463.32,277.8154020208383,609.0,13,748,-2754.4766215460363,37669.76509067292,1058.3063885335237,-377551.7670897728,1496.6634886108702,19129.571863810223,3404.5856358868446,19231.166015625,13029.6484375,23196.3203125,7528316.811650831,1367114.1964389894,7563926.649225167,5009210.395195867,9126341.443301117,16.65587381521861,0.0036173186919618524,16.65529155731201,16.650917053222656,16.661827087402344,17242070.927083332,64908.648220297655,17220733.0,17144718.0,17353992.0
24,80000,53,177.62391209602356,172800,216,1728,977.2591518479427,9.772591518479427,32.0,32.0,800.0,0.0,800.0,800,800,-1733641.928858478,17310689.26539478,6623.951976163414,-173972820.41687027,12827.520394546047,452.73,278.95658640727595,609.0,6,748,-2774.3606448325772,37667.74975638009,1033.1164481644173,-377551.7670897728,1496.6634886108702,13579.364125569662,2634.429860633318,14599.43603515625,9834.9716796875,16816.49609375,5257446.982010686,1119440.311673959,5629832.534032717,3728884.850413435,6612057.071644194,16.631035168965656,0.018182355314214978,16.631211280822754,16.593687057495117,16.6588134765625,16812069.515625,317669.43855176156,16805701.0,16211667.0,17307282.0
24,80000,59,197.39594888687134,192000,240,1920,971.0683933628645,9.710683933628646,32.0,32.0,800.0,0.0,800.0,800,800,5712.418437352903,4249.81472539137,6465.472131006651,66.45118437937401,12893.81315622819,418.74,287.4997606955526,606.5,6,750,966.2298516193172,333.1789258569247,963.9486876182345,48.02282604526793,1509.678677178105,11560.495915730795,4080.8263575060655,11760.91650390625,4362.787109375,18161.408203125,4482212.602483063,1725374.8557526118,4588501.421287132,1419355.477314099,7261948.0655103335,16.56545079747836,0.034751000251841184,16.57096576690674,16.450801849365234,16.594484329223633,15802029.609375,514315.1785161938,15884874.0,14106157.0,16252111.0
