NewCompletedTrajs,StepsInTrajWindow,Iteration,CumTime (s),CumSteps,CumCompletedTrajs,CumUpdates,StepsPerSecond,UpdatesPerSecond,ReplayRatio,CumReplayRatio,LengthAverage,LengthStd,LengthMedian,LengthMin,LengthMax,ReturnAverage,ReturnStd,ReturnMedian,ReturnMin,ReturnMax,NonzeroRewardsAverage,NonzeroRewardsStd,NonzeroRewardsMedian,NonzeroRewardsMin,NonzeroRewardsMax,DiscountedReturnAverage,DiscountedReturnStd,DiscountedReturnMedian,DiscountedReturnMin,DiscountedReturnMax,lossAverage,lossStd,lossMedian,lossMin,lossMax,gradNormAverage,gradNormStd,gradNormMedian,gradNormMin,gradNormMax,entropyAverage,entropyStd,entropyMedian,entropyMin,entropyMax,perplexityAverage,perplexityStd,perplexityMedian,perplexityMin,perplexityMax
24,19200,5,29.5812828540802,19200,24,192,649.0590720730595,6.490590720730595,32.0,32.0,800.0,0.0,800.0,800,800,2183.75,1893.2282009396895,2045.0,0.0,5750.0,355.5,274.31353715532646,396.0,0,726,337.8656030897094,153.2264628190339,357.0535506827812,0.0,600.0308677420538,2581.5683447519937,1005.1614541570566,2524.558837890625,1037.0599365234375,3969.488037109375,1617835.0794653369,971558.032017739,1088309.6637543421,634111.2853560464,3169602.9441383877,16.97778175274531,0.052872421399637756,16.982213020324707,16.912139892578125,17.0407657623291,23664034.635416668,1249646.7287717727,23756769.0,22125914.0,25168312.0
24,38400,11,50.83627486228943,38400,48,384,903.3172062630963,9.033172062630964,32.0,32.0,800.0,0.0,800.0,800,800,2159.5418925647577,2042.4895233523482,2832.5,-3106.6008124605773,5965.0,408.8125,266.99451119904444,567.5,0,742,357.70079296750106,167.10542813566875,368.0318409268384,-75.90286436169893,618.9764551163786,3333.35933303833,1284.9185347877597,3839.4720458984375,1251.308837890625,4669.1142578125,2639637.594971184,998965.0015731904,2931746.9865787793,948510.8462133278,3665922.648819406,16.911201228698094,0.01365908189864603,16.9200439453125,16.87672996520996,16.92467498779297,22159891.479166668,236579.73136251987,22302141.0,21508216.0,22402488.0
