NewCompletedTrajs,StepsInTrajWindow,Iteration,CumTime (s),CumSteps,CumCompletedTrajs,CumUpdates,StepsPerSecond,UpdatesPerSecond,ReplayRatio,CumReplayRatio,LengthAverage,LengthStd,LengthMedian,LengthMin,LengthMax,ReturnAverage,ReturnStd,ReturnMedian,ReturnMin,ReturnMax,NonzeroRewardsAverage,NonzeroRewardsStd,NonzeroRewardsMedian,NonzeroRewardsMin,NonzeroRewardsMax,DiscountedReturnAverage,DiscountedReturnStd,DiscountedReturnMedian,DiscountedReturnMin,DiscountedReturnMax,lossAverage,lossStd,lossMedian,lossMin,lossMax,gradNormAverage,gradNormStd,gradNormMedian,gradNormMin,gradNormMax,entropyAverage,entropyStd,entropyMedian,entropyMin,entropyMax,perplexityAverage,perplexityStd,perplexityMedian,perplexityMin,perplexityMax
48,19200,5,16.040531158447266,19200,48,192,1196.9678441657397,11.969678441657397,32.0,32.0,400.0,0.0,400.0,400,400,-1487.8246520000664,254.2404114117037,-1538.266224975141,-1871.4823032426775,-876.6356069059304,400.0,0.0,400.0,400,400,-279.232225942509,48.55886123768733,-284.9083019018197,-366.0014621565675,-158.57786085288382,2104.9684213002524,186.73093630094502,2021.7479858398438,1880.3330078125,2475.00537109375,2404655.6672483548,418211.2614738818,2550846.1485461546,1712418.7097143924,2873078.639676829,2.818118080496788,0.00908364722906166,2.8209264278411865,2.8038229942321777,2.837883710861206,16.748028337955475,0.15089584622612404,16.792890548706055,16.51111602783203,17.079513549804688
48,38400,11,32.05089974403381,38400,96,384,1199.2228596963685,11.992228596963683,32.0,32.0,400.0,0.0,400.0,400,400,-1311.723886741473,357.70353808466444,-1377.0124273119993,-1871.4823032426775,-421.11427019797173,400.0,0.0,400.0,400,400,-254.5833945575504,63.89208971892115,-259.67044580457315,-366.0014621565675,-79.86290338441879,1307.2346353530884,263.23042848985114,1252.6250610351562,954.123779296875,1845.540283203125,2222586.9062161106,304256.0368874979,2141663.236965061,1794625.3985912332,2810920.9629589026,2.799488897124926,0.005458135717511377,2.7978310585021973,2.792630672454834,2.8146896362304688,16.441110750039417,0.09169753934389471,16.412043571472168,16.327926635742188,16.697486877441406
48,40000,17,48.002922773361206,57600,144,576,1203.6090948904275,12.036090948904276,32.0,32.0,400.0,0.0,400.0,400,400,-1005.9738916567147,331.58561678709435,-934.4667397241528,-1834.6005965863824,-421.11427019797173,400.0,0.0,400.0,400,400,-217.29048281392912,57.59679923808608,-213.3991523137712,-361.0187916434509,-79.86290338441879,658.6498494148254,117.4324439753087,654.8935546875,511.8055725097656,891.0606079101562,1594078.719609928,152576.53729960555,1567380.0903745522,1412283.874628547,1927822.6049725607,2.792996484786272,0.020776615239833,2.7971683740615845,2.7647109031677246,2.8185312747955322,16.35158917804559,0.33540986997941274,16.41748046875,15.899023056030273,16.764541625976562
47,40000,23,64.01051592826843,76800,191,768,1199.4307835162665,11.994307835162665,32.0,32.0,400.0,0.0,400.0,400,400,-826.3203802967361,185.66787849623458,-801.0281933049886,-1713.4285022207027,-512.3700202507579,400.0,0.0,400.0,400,400,-191.520857697658,34.82131770864264,-191.2164476308007,-336.9194162003269,-119.16327532403885,549.2535546620687,75.72076075762071,523.0134887695312,462.8179016113281,704.1726684570312,1465289.7566392003,80189.71362960954,1437186.5226495527,1372818.2637858754,1641100.6425856033,2.7531656188269458,0.004899939785400215,2.753846526145935,2.7455015182495117,2.766540288925171,15.696137537558874,0.07973237741896406,15.703592777252197,15.576689720153809,15.924245834350586
49,40000,29,79.93924593925476,96000,240,960,1205.3691654486843,12.053691654486842,32.0,32.0,400.0,0.0,400.0,400,400,-759.9051214558364,170.7861829299558,-748.1509638793102,-1573.63735746342,-368.69399833338576,400.0,0.0,400.0,400,400,-176.57208518273217,32.07013819735074,-177.42969532404985,-277.3084598476762,-102.40167016864655,467.86831347147626,128.38433913820907,410.12901306152344,383.27093505859375,761.0323486328125,1306956.8852148538,149208.8251339887,1297156.463762356,1127110.8671604423,1618759.6899586457,2.7339648058017096,0.011570805185779198,2.7351235151290894,2.718982219696045,2.7545166015625,15.396126007040342,0.17833895416575563,15.414650917053223,15.165775299072266,15.713581085205078
47,40000,35,95.86133790016174,115200,287,1152,1205.8716936908268,12.058716936908267,32.0,32.0,400.0,0.0,400.0,400,400,-710.3126712765367,165.9039027133295,-708.3537976867299,-1573.63735746342,-160.85913324135,400.0,0.0,400.0,400,400,-163.3118251335482,34.635260231308806,-161.86208760332966,-278.48912841688286,-45.198090384333675,375.27599398295087,71.4125536028749,374.1905059814453,260.01708984375,498.05047607421875,1179527.655370111,136742.1360191119,1186946.798183317,964544.0822500273,1406604.752478321,2.7350745921333632,0.004865209485912997,2.7361576557159424,2.7241716384887695,2.746220350265503,15.41224225362142,0.07545454410243851,15.430699348449707,15.243853569030762,15.584159851074219
49,40000,41,111.65211629867554,134400,336,1344,1215.8995279046585,12.158995279046584,32.0,32.0,400.0,0.0,400.0,400,400,-675.8882321415117,133.6639770302371,-686.3039849427628,-1094.0004676302651,-160.85913324135,400.0,0.0,400.0,400,400,-156.09606896800912,33.05777205357117,-156.7111869847036,-278.48912841688286,-45.198090384333675,341.3799624443054,44.48778368589194,354.86671447753906,250.46612548828125,388.4074401855469,1113564.1064612216,131979.00821770632,1122586.6360160012,861904.0913799411,1968409.8044533185,2.74098481486241,0.003618411649097793,2.7401469945907593,2.7350845336914062,2.7487404346466064,15.509633347392082,0.05352609237524607,15.497605800628662,15.423511505126953,15.623787879943848
48,40000,47,127.50164461135864,153600,384,1536,1211.392517254648,12.11392517254648,32.0,32.0,400.0,0.0,400.0,400,400,-672.1523979648996,124.58940439473642,-681.9817797186629,-963.7340960844105,-284.8592340493785,400.0,0.0,400.0,400,400,-157.72498995775578,28.91966594276555,-158.43263539461952,-218.78712296668348,-60.86798878346646,340.25503428777057,39.74711810233962,334.39479064941406,285.7888488769531,420.56671142578125,1088605.518387134,75558.99948741855,1094593.6096962611,932408.0748648384,1226720.6535408734,2.738137148320675,0.004765763158191804,2.738016963005066,2.7299389839172363,2.7477355003356934,15.468574777245522,0.07612720531809834,15.467400550842285,15.33780288696289,15.618001937866211
48,40000,53,143.41990208625793,172800,432,1728,1206.1621713479333,12.061621713479333,32.0,32.0,400.0,0.0,400.0,400,400,-688.2991536629956,128.2816367284441,-697.2505061264401,-1095.1452813828666,-285.50102034870724,400.0,0.0,400.0,400,400,-158.7532707645813,27.592108082000383,-157.45309372290797,-225.93461559870045,-81.593893090125,342.1295572916667,32.33668588717006,335.53460693359375,297.58612060546875,398.666259765625,1088170.8982240013,55189.60628134903,1082622.5805453951,995065.6027050352,1231161.747290241,2.745139930397272,0.009514498705697582,2.744003415107727,2.7312381267547607,2.7617568969726562,15.58238673210144,0.1450801360426711,15.576793193817139,15.367094993591309,15.831551551818848
48,40000,59,159.1644160747528,192000,480,1920,1219.4723834619592,12.194723834619591,32.0,32.0,400.0,0.0,400.0,400,400,-698.454069923883,114.63892603150815,-700.5531856822109,-1095.1452813828666,-285.50102034870724,400.0,0.0,400.0,400,400,-160.54286674949853,27.180513520184064,-158.27739959934226,-225.93461559870045,-92.15450684312461,331.92695871988934,24.898493866930497,336.3741760253906,288.89227294921875,378.5278625488281,1058756.1664882225,53871.253901772245,1051623.7818738553,964579.6311731467,1159479.426259402,2.763531328489383,0.0049074017141798034,2.762349009513855,2.755962610244751,2.772674798965454,15.85935290157795,0.07828084727408603,15.840523719787598,15.738656997680664,16.00487518310547
